1-marijuana-fgroup,1-marijuana-LG,1-marijuana-DT,1-marijuana-SVM,1-marijuana-baseline,1-meth-fgroup,1-meth-LG,1-meth-DT,1-meth-SVM,1-meth-baseline,2-marijuana-fgroup,2-marijuana-LG,2-marijuana-DT,2-marijuana-SVM,2-marijuana-baseline,2-meth-fgroup,2-meth-LG,2-meth-DT,2-meth-SVM,2-meth-baseline,1+2-marijuana-fgroup,1+2-marijuana-LG,1+2-marijuana-DT,1+2-marijuana-SVM,1+2-marijuana-baseline,1+2-meth-fgroup,1+2-meth-LG,1+2-meth-DT,1+2-meth-SVM,1+2-meth-baseline
"['NDX2_3', 'NSX8_3', 'NDX6_5', 'NSX10_5', 'NSX8_1', 'NSX9_2', 'NSX11_4', 'NSX2_5', 'NDX9_7', 'NSX2_1', 'NSX12_4']",0.5757575757575758,0.7272727272727273,0.696969696969697,0.5151515151515151,"['NDX2_3', 'NSX7_6', 'NSX7_3', 'NSX5_2', 'n_edges_NS', 'NSX3_2', 'NDX4_7', 'NDX5_3', 'NDX8_4', 'NSX12_2', 'NDX9_8']",0.4857142857142857,0.7428571428571429,0.4857142857142857,0.5428571428571428,"['NSX12_4', 'NDX12_3', 'NDX8_4', 'NDX9_5', 'n_nodes_ND', 'NDX12_4', 'NSX11_1', 'NSX7_3', 'NSX11_7', 'NDX6_5', 'NSX8_3']",0.5789473684210527,0.631578947368421,0.6447368421052632,0.6842105263157895,"['NDX4_2', 'NDX2_3', 'NSX11_1', 'NDX12_5', 'NSX3_4', 'NSX10_4', 'NDX8_8', 'NSX3_3', 'NDX8_3', 'NDX9_7', 'NSX9_2']",0.56,0.6666666666666666,0.7066666666666667,0.6266666666666667,"['NDX2_3', 'NDX12_3', 'NSX12_4', 'NDX8_4', 'NSX8_3', 'NDX6_5', 'n_nodes_ND', 'NSX7_3', 'NDX12_4', 'NSX11_1', 'NDX5_3']",0.5045871559633027,0.6605504587155964,0.5963302752293578,0.6238532110091743,"['NDX12_5', 'NSX7_6', 'NDX8_8', 'NSX10_4', 'NDX8_3', 'NDX2_3', 'n_edges_NS', 'n_edges_ND', 'NSX7_5', 'NDX4_1', 'NSX7_1']",0.5727272727272728,0.6363636363636364,0.6,0.5727272727272728
"['NDX2_3', 'NSX8_3', 'NDX6_5', 'NSX10_5', 'NSX8_1', 'NSX9_2', 'NSX11_4', 'NSX2_5', 'NDX9_7', 'NSX2_1', 'NSX12_4', 'NDX12_5']",0.5454545454545454,0.7272727272727273,0.5757575757575758,0.5151515151515151,"['NDX2_3', 'NSX7_6', 'NSX7_3', 'NSX5_2', 'n_edges_NS', 'NSX3_2', 'NDX4_7', 'NDX5_3', 'NDX8_4', 'NSX12_2', 'NDX9_8', 'NSX7_5']",0.5142857142857142,0.6857142857142857,0.6,0.5428571428571428,"['NSX12_4', 'NDX12_3', 'NDX8_4', 'NDX9_5', 'n_nodes_ND', 'NDX12_4', 'NSX11_1', 'NSX7_3', 'NSX11_7', 'NDX6_5', 'NSX8_3', 'NSX11_4']",0.5657894736842105,0.618421052631579,0.6447368421052632,0.6842105263157895,"['NDX4_2', 'NDX2_3', 'NSX11_1', 'NDX12_5', 'NSX3_4', 'NSX10_4', 'NDX8_8', 'NSX3_3', 'NDX8_3', 'NDX9_7', 'NSX9_2', 'NSX7_5']",0.5866666666666667,0.6933333333333334,0.6666666666666666,0.6266666666666667,"['NDX2_3', 'NDX12_3', 'NSX12_4', 'NDX8_4', 'NSX8_3', 'NDX6_5', 'n_nodes_ND', 'NSX7_3', 'NDX12_4', 'NSX11_1', 'NDX5_3', 'NSX11_7']",0.5045871559633027,0.7155963302752294,0.6146788990825688,0.6238532110091743,"['NDX12_5', 'NSX7_6', 'NDX8_8', 'NSX10_4', 'NDX8_3', 'NDX2_3', 'n_edges_NS', 'n_edges_ND', 'NSX7_5', 'NDX4_1', 'NSX7_1', 'NDX12_1']",0.5909090909090909,0.6181818181818182,0.6181818181818182,0.5727272727272728
"['NDX2_3', 'NSX8_3', 'NDX6_5', 'NSX10_5', 'NSX8_1', 'NSX9_2', 'NSX11_4', 'NSX2_5', 'NDX9_7', 'NSX2_1', 'NSX12_4', 'NDX12_5', 'NSX11_2']",0.5757575757575758,0.7272727272727273,0.6666666666666666,0.5151515151515151,"['NDX2_3', 'NSX7_6', 'NSX7_3', 'NSX5_2', 'n_edges_NS', 'NSX3_2', 'NDX4_7', 'NDX5_3', 'NDX8_4', 'NSX12_2', 'NDX9_8', 'NSX7_5', 'NSX11_3']",0.6,0.6857142857142857,0.6,0.5428571428571428,"['NSX12_4', 'NDX12_3', 'NDX8_4', 'NDX9_5', 'n_nodes_ND', 'NDX12_4', 'NSX11_1', 'NSX7_3', 'NSX11_7', 'NDX6_5', 'NSX8_3', 'NSX11_4', 'NDX12_2']",0.5789473684210527,0.5789473684210527,0.6710526315789473,0.6842105263157895,"['NDX4_2', 'NDX2_3', 'NSX11_1', 'NDX12_5', 'NSX3_4', 'NSX10_4', 'NDX8_8', 'NSX3_3', 'NDX8_3', 'NDX9_7', 'NSX9_2', 'NSX7_5', 'NDX9_4']",0.6266666666666667,0.6266666666666667,0.6666666666666666,0.6266666666666667,"['NDX2_3', 'NDX12_3', 'NSX12_4', 'NDX8_4', 'NSX8_3', 'NDX6_5', 'n_nodes_ND', 'NSX7_3', 'NDX12_4', 'NSX11_1', 'NDX5_3', 'NSX11_7', 'NSX12_1']",0.4954128440366973,0.6422018348623854,0.6238532110091743,0.6238532110091743,"['NDX12_5', 'NSX7_6', 'NDX8_8', 'NSX10_4', 'NDX8_3', 'NDX2_3', 'n_edges_NS', 'n_edges_ND', 'NSX7_5', 'NDX4_1', 'NSX7_1', 'NDX12_1', 'NSX3_3']",0.5727272727272728,0.6636363636363637,0.6181818181818182,0.5727272727272728
"['NDX2_3', 'NSX8_3', 'NDX6_5', 'NSX10_5', 'NSX8_1', 'NSX9_2', 'NSX11_4', 'NSX2_5', 'NDX9_7', 'NSX2_1', 'NSX12_4', 'NDX12_5', 'NSX11_2', 'NDX8_4']",0.6363636363636364,0.7272727272727273,0.6060606060606061,0.5151515151515151,"['NDX2_3', 'NSX7_6', 'NSX7_3', 'NSX5_2', 'n_edges_NS', 'NSX3_2', 'NDX4_7', 'NDX5_3', 'NDX8_4', 'NSX12_2', 'NDX9_8', 'NSX7_5', 'NSX11_3', 'NDX4_2']",0.6,0.6857142857142857,0.6,0.5428571428571428,"['NSX12_4', 'NDX12_3', 'NDX8_4', 'NDX9_5', 'n_nodes_ND', 'NDX12_4', 'NSX11_1', 'NSX7_3', 'NSX11_7', 'NDX6_5', 'NSX8_3', 'NSX11_4', 'NDX12_2', 'n_edges_ND']",0.5657894736842105,0.6842105263157895,0.6578947368421053,0.6842105263157895,"['NDX4_2', 'NDX2_3', 'NSX11_1', 'NDX12_5', 'NSX3_4', 'NSX10_4', 'NDX8_8', 'NSX3_3', 'NDX8_3', 'NDX9_7', 'NSX9_2', 'NSX7_5', 'NDX9_4', 'NDX8_2']",0.6,0.6133333333333333,0.6933333333333334,0.6266666666666667,"['NDX2_3', 'NDX12_3', 'NSX12_4', 'NDX8_4', 'NSX8_3', 'NDX6_5', 'n_nodes_ND', 'NSX7_3', 'NDX12_4', 'NSX11_1', 'NDX5_3', 'NSX11_7', 'NSX12_1', 'NDX9_5']",0.5045871559633027,0.6330275229357798,0.6146788990825688,0.6238532110091743,"['NDX12_5', 'NSX7_6', 'NDX8_8', 'NSX10_4', 'NDX8_3', 'NDX2_3', 'n_edges_NS', 'n_edges_ND', 'NSX7_5', 'NDX4_1', 'NSX7_1', 'NDX12_1', 'NSX3_3', 'NDX4_2']",0.5545454545454546,0.6181818181818182,0.6,0.5727272727272728
"['NDX2_3', 'NSX8_3', 'NDX6_5', 'NSX10_5', 'NSX8_1', 'NSX9_2', 'NSX11_4', 'NSX2_5', 'NDX9_7', 'NSX2_1', 'NSX12_4', 'NDX12_5', 'NSX11_2', 'NDX8_4', 'n_nodes_NS']",0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5151515151515151,"['NDX2_3', 'NSX7_6', 'NSX7_3', 'NSX5_2', 'n_edges_NS', 'NSX3_2', 'NDX4_7', 'NDX5_3', 'NDX8_4', 'NSX12_2', 'NDX9_8', 'NSX7_5', 'NSX11_3', 'NDX4_2', 'NSX2_3']",0.6,0.6285714285714286,0.5428571428571428,0.5428571428571428,"['NSX12_4', 'NDX12_3', 'NDX8_4', 'NDX9_5', 'n_nodes_ND', 'NDX12_4', 'NSX11_1', 'NSX7_3', 'NSX11_7', 'NDX6_5', 'NSX8_3', 'NSX11_4', 'NDX12_2', 'n_edges_ND', 'NSX12_1']",0.5526315789473685,0.6052631578947368,0.6578947368421053,0.6842105263157895,"['NDX4_2', 'NDX2_3', 'NSX11_1', 'NDX12_5', 'NSX3_4', 'NSX10_4', 'NDX8_8', 'NSX3_3', 'NDX8_3', 'NDX9_7', 'NSX9_2', 'NSX7_5', 'NDX9_4', 'NDX8_2', 'NDX6_6']",0.5733333333333334,0.6533333333333333,0.6666666666666666,0.6266666666666667,"['NDX2_3', 'NDX12_3', 'NSX12_4', 'NDX8_4', 'NSX8_3', 'NDX6_5', 'n_nodes_ND', 'NSX7_3', 'NDX12_4', 'NSX11_1', 'NDX5_3', 'NSX11_7', 'NSX12_1', 'NDX9_5', 'NSX8_1']",0.5045871559633027,0.6697247706422018,0.6330275229357798,0.6238532110091743,"['NDX12_5', 'NSX7_6', 'NDX8_8', 'NSX10_4', 'NDX8_3', 'NDX2_3', 'n_edges_NS', 'n_edges_ND', 'NSX7_5', 'NDX4_1', 'NSX7_1', 'NDX12_1', 'NSX3_3', 'NDX4_2', 'NSX11_6']",0.5454545454545454,0.6,0.6,0.5727272727272728
"['NDX2_3', 'NSX8_3', 'NDX6_5', 'NSX10_5', 'NSX8_1', 'NSX9_2', 'NSX11_4', 'NSX2_5', 'NDX9_7', 'NSX2_1', 'NSX12_4', 'NDX12_5', 'NSX11_2', 'NDX8_4', 'n_nodes_NS', 'NDX8_6']",0.6363636363636364,0.6363636363636364,0.696969696969697,0.5151515151515151,"['NDX2_3', 'NSX7_6', 'NSX7_3', 'NSX5_2', 'n_edges_NS', 'NSX3_2', 'NDX4_7', 'NDX5_3', 'NDX8_4', 'NSX12_2', 'NDX9_8', 'NSX7_5', 'NSX11_3', 'NDX4_2', 'NSX2_3', 'NDX8_6']",0.6285714285714286,0.6285714285714286,0.5428571428571428,0.5428571428571428,"['NSX12_4', 'NDX12_3', 'NDX8_4', 'NDX9_5', 'n_nodes_ND', 'NDX12_4', 'NSX11_1', 'NSX7_3', 'NSX11_7', 'NDX6_5', 'NSX8_3', 'NSX11_4', 'NDX12_2', 'n_edges_ND', 'NSX12_1', 'NDX8_7']",0.5526315789473685,0.6447368421052632,0.6578947368421053,0.6842105263157895,"['NDX4_2', 'NDX2_3', 'NSX11_1', 'NDX12_5', 'NSX3_4', 'NSX10_4', 'NDX8_8', 'NSX3_3', 'NDX8_3', 'NDX9_7', 'NSX9_2', 'NSX7_5', 'NDX9_4', 'NDX8_2', 'NDX6_6', 'NSX7_6']",0.5466666666666666,0.68,0.64,0.6266666666666667,"['NDX2_3', 'NDX12_3', 'NSX12_4', 'NDX8_4', 'NSX8_3', 'NDX6_5', 'n_nodes_ND', 'NSX7_3', 'NDX12_4', 'NSX11_1', 'NDX5_3', 'NSX11_7', 'NSX12_1', 'NDX9_5', 'NSX8_1', 'NDX6_6']",0.4954128440366973,0.6972477064220184,0.6330275229357798,0.6238532110091743,"['NDX12_5', 'NSX7_6', 'NDX8_8', 'NSX10_4', 'NDX8_3', 'NDX2_3', 'n_edges_NS', 'n_edges_ND', 'NSX7_5', 'NDX4_1', 'NSX7_1', 'NDX12_1', 'NSX3_3', 'NDX4_2', 'NSX11_6', 'NDX4_4']",0.5272727272727272,0.5727272727272728,0.6090909090909091,0.5727272727272728
"['NDX2_3', 'NSX8_3', 'NDX6_5', 'NSX10_5', 'NSX8_1', 'NSX9_2', 'NSX11_4', 'NSX2_5', 'NDX9_7', 'NSX2_1', 'NSX12_4', 'NDX12_5', 'NSX11_2', 'NDX8_4', 'n_nodes_NS', 'NDX8_6', 'NSX2_4']",0.6363636363636364,0.7272727272727273,0.6666666666666666,0.5151515151515151,"['NDX2_3', 'NSX7_6', 'NSX7_3', 'NSX5_2', 'n_edges_NS', 'NSX3_2', 'NDX4_7', 'NDX5_3', 'NDX8_4', 'NSX12_2', 'NDX9_8', 'NSX7_5', 'NSX11_3', 'NDX4_2', 'NSX2_3', 'NDX8_6', 'NSX3_4']",0.6,0.5714285714285714,0.5714285714285714,0.5428571428571428,"['NSX12_4', 'NDX12_3', 'NDX8_4', 'NDX9_5', 'n_nodes_ND', 'NDX12_4', 'NSX11_1', 'NSX7_3', 'NSX11_7', 'NDX6_5', 'NSX8_3', 'NSX11_4', 'NDX12_2', 'n_edges_ND', 'NSX12_1', 'NDX8_7', 'NDX9_6']",0.5526315789473685,0.6052631578947368,0.6578947368421053,0.6842105263157895,"['NDX4_2', 'NDX2_3', 'NSX11_1', 'NDX12_5', 'NSX3_4', 'NSX10_4', 'NDX8_8', 'NSX3_3', 'NDX8_3', 'NDX9_7', 'NSX9_2', 'NSX7_5', 'NDX9_4', 'NDX8_2', 'NDX6_6', 'NSX7_6', 'NSX7_1']",0.5066666666666667,0.6533333333333333,0.64,0.6266666666666667,"['NDX2_3', 'NDX12_3', 'NSX12_4', 'NDX8_4', 'NSX8_3', 'NDX6_5', 'n_nodes_ND', 'NSX7_3', 'NDX12_4', 'NSX11_1', 'NDX5_3', 'NSX11_7', 'NSX12_1', 'NDX9_5', 'NSX8_1', 'NDX6_6', 'NSX10_5']",0.4954128440366973,0.6788990825688074,0.6146788990825688,0.6238532110091743,"['NDX12_5', 'NSX7_6', 'NDX8_8', 'NSX10_4', 'NDX8_3', 'NDX2_3', 'n_edges_NS', 'n_edges_ND', 'NSX7_5', 'NDX4_1', 'NSX7_1', 'NDX12_1', 'NSX3_3', 'NDX4_2', 'NSX11_6', 'NDX4_4', 'NDX12_3']",0.5363636363636364,0.5909090909090909,0.5818181818181818,0.5727272727272728
"['NDX2_3', 'NSX8_3', 'NDX6_5', 'NSX10_5', 'NSX8_1', 'NSX9_2', 'NSX11_4', 'NSX2_5', 'NDX9_7', 'NSX2_1', 'NSX12_4', 'NDX12_5', 'NSX11_2', 'NDX8_4', 'n_nodes_NS', 'NDX8_6', 'NSX2_4', 'NSX3_4']",0.6060606060606061,0.7272727272727273,0.6666666666666666,0.5151515151515151,"['NDX2_3', 'NSX7_6', 'NSX7_3', 'NSX5_2', 'n_edges_NS', 'NSX3_2', 'NDX4_7', 'NDX5_3', 'NDX8_4', 'NSX12_2', 'NDX9_8', 'NSX7_5', 'NSX11_3', 'NDX4_2', 'NSX2_3', 'NDX8_6', 'NSX3_4', 'NDX4_1']",0.5714285714285714,0.5714285714285714,0.5428571428571428,0.5428571428571428,"['NSX12_4', 'NDX12_3', 'NDX8_4', 'NDX9_5', 'n_nodes_ND', 'NDX12_4', 'NSX11_1', 'NSX7_3', 'NSX11_7', 'NDX6_5', 'NSX8_3', 'NSX11_4', 'NDX12_2', 'n_edges_ND', 'NSX12_1', 'NDX8_7', 'NDX9_6', 'NSX3_1']",0.5526315789473685,0.5657894736842105,0.6578947368421053,0.6842105263157895,"['NDX4_2', 'NDX2_3', 'NSX11_1', 'NDX12_5', 'NSX3_4', 'NSX10_4', 'NDX8_8', 'NSX3_3', 'NDX8_3', 'NDX9_7', 'NSX9_2', 'NSX7_5', 'NDX9_4', 'NDX8_2', 'NDX6_6', 'NSX7_6', 'NSX7_1', 'NSX10_1']",0.5333333333333333,0.6533333333333333,0.6533333333333333,0.6266666666666667,"['NDX2_3', 'NDX12_3', 'NSX12_4', 'NDX8_4', 'NSX8_3', 'NDX6_5', 'n_nodes_ND', 'NSX7_3', 'NDX12_4', 'NSX11_1', 'NDX5_3', 'NSX11_7', 'NSX12_1', 'NDX9_5', 'NSX8_1', 'NDX6_6', 'NSX10_5', 'NSX3_1']",0.5504587155963303,0.6697247706422018,0.6422018348623854,0.6238532110091743,"['NDX12_5', 'NSX7_6', 'NDX8_8', 'NSX10_4', 'NDX8_3', 'NDX2_3', 'n_edges_NS', 'n_edges_ND', 'NSX7_5', 'NDX4_1', 'NSX7_1', 'NDX12_1', 'NSX3_3', 'NDX4_2', 'NSX11_6', 'NDX4_4', 'NDX12_3', 'NDX9_7']",0.5363636363636364,0.5454545454545454,0.6272727272727273,0.5727272727272728
"['NDX2_3', 'NSX8_3', 'NDX6_5', 'NSX10_5', 'NSX8_1', 'NSX9_2', 'NSX11_4', 'NSX2_5', 'NDX9_7', 'NSX2_1', 'NSX12_4', 'NDX12_5', 'NSX11_2', 'NDX8_4', 'n_nodes_NS', 'NDX8_6', 'NSX2_4', 'NSX3_4', 'NSX5_3']",0.5757575757575758,0.6666666666666666,0.6666666666666666,0.5151515151515151,"['NDX2_3', 'NSX7_6', 'NSX7_3', 'NSX5_2', 'n_edges_NS', 'NSX3_2', 'NDX4_7', 'NDX5_3', 'NDX8_4', 'NSX12_2', 'NDX9_8', 'NSX7_5', 'NSX11_3', 'NDX4_2', 'NSX2_3', 'NDX8_6', 'NSX3_4', 'NDX4_1', 'NDX12_5']",0.5714285714285714,0.5714285714285714,0.5142857142857142,0.5428571428571428,"['NSX12_4', 'NDX12_3', 'NDX8_4', 'NDX9_5', 'n_nodes_ND', 'NDX12_4', 'NSX11_1', 'NSX7_3', 'NSX11_7', 'NDX6_5', 'NSX8_3', 'NSX11_4', 'NDX12_2', 'n_edges_ND', 'NSX12_1', 'NDX8_7', 'NDX9_6', 'NSX3_1', 'NSX12_3']",0.5657894736842105,0.5394736842105263,0.6447368421052632,0.6842105263157895,"['NDX4_2', 'NDX2_3', 'NSX11_1', 'NDX12_5', 'NSX3_4', 'NSX10_4', 'NDX8_8', 'NSX3_3', 'NDX8_3', 'NDX9_7', 'NSX9_2', 'NSX7_5', 'NDX9_4', 'NDX8_2', 'NDX6_6', 'NSX7_6', 'NSX7_1', 'NSX10_1', 'NSX10_8']",0.56,0.6266666666666667,0.64,0.6266666666666667,"['NDX2_3', 'NDX12_3', 'NSX12_4', 'NDX8_4', 'NSX8_3', 'NDX6_5', 'n_nodes_ND', 'NSX7_3', 'NDX12_4', 'NSX11_1', 'NDX5_3', 'NSX11_7', 'NSX12_1', 'NDX9_5', 'NSX8_1', 'NDX6_6', 'NSX10_5', 'NSX3_1', 'NSX9_2']",0.5229357798165137,0.6513761467889908,0.6055045871559633,0.6238532110091743,"['NDX12_5', 'NSX7_6', 'NDX8_8', 'NSX10_4', 'NDX8_3', 'NDX2_3', 'n_edges_NS', 'n_edges_ND', 'NSX7_5', 'NDX4_1', 'NSX7_1', 'NDX12_1', 'NSX3_3', 'NDX4_2', 'NSX11_6', 'NDX4_4', 'NDX12_3', 'NDX9_7', 'NSX11_4']",0.5272727272727272,0.5727272727272728,0.6181818181818182,0.5727272727272728
"['NDX2_3', 'NSX8_3', 'NDX6_5', 'NSX10_5', 'NSX8_1', 'NSX9_2', 'NSX11_4', 'NSX2_5', 'NDX9_7', 'NSX2_1', 'NSX12_4', 'NDX12_5', 'NSX11_2', 'NDX8_4', 'n_nodes_NS', 'NDX8_6', 'NSX2_4', 'NSX3_4', 'NSX5_3', 'NSX11_8']",0.5454545454545454,0.7272727272727273,0.6363636363636364,0.5151515151515151,"['NDX2_3', 'NSX7_6', 'NSX7_3', 'NSX5_2', 'n_edges_NS', 'NSX3_2', 'NDX4_7', 'NDX5_3', 'NDX8_4', 'NSX12_2', 'NDX9_8', 'NSX7_5', 'NSX11_3', 'NDX4_2', 'NSX2_3', 'NDX8_6', 'NSX3_4', 'NDX4_1', 'NDX12_5', 'NSX11_4']",0.6,0.6285714285714286,0.6,0.5428571428571428,"['NSX12_4', 'NDX12_3', 'NDX8_4', 'NDX9_5', 'n_nodes_ND', 'NDX12_4', 'NSX11_1', 'NSX7_3', 'NSX11_7', 'NDX6_5', 'NSX8_3', 'NSX11_4', 'NDX12_2', 'n_edges_ND', 'NSX12_1', 'NDX8_7', 'NDX9_6', 'NSX3_1', 'NSX12_3', 'NDX4_5']",0.5526315789473685,0.631578947368421,0.6578947368421053,0.6842105263157895,"['NDX4_2', 'NDX2_3', 'NSX11_1', 'NDX12_5', 'NSX3_4', 'NSX10_4', 'NDX8_8', 'NSX3_3', 'NDX8_3', 'NDX9_7', 'NSX9_2', 'NSX7_5', 'NDX9_4', 'NDX8_2', 'NDX6_6', 'NSX7_6', 'NSX7_1', 'NSX10_1', 'NSX10_8', 'NDX12_1']",0.5733333333333334,0.64,0.72,0.6266666666666667,"['NDX2_3', 'NDX12_3', 'NSX12_4', 'NDX8_4', 'NSX8_3', 'NDX6_5', 'n_nodes_ND', 'NSX7_3', 'NDX12_4', 'NSX11_1', 'NDX5_3', 'NSX11_7', 'NSX12_1', 'NDX9_5', 'NSX8_1', 'NDX6_6', 'NSX10_5', 'NSX3_1', 'NSX9_2', 'NDX12_1']",0.6330275229357798,0.7064220183486238,0.5688073394495413,0.6238532110091743,"['NDX12_5', 'NSX7_6', 'NDX8_8', 'NSX10_4', 'NDX8_3', 'NDX2_3', 'n_edges_NS', 'n_edges_ND', 'NSX7_5', 'NDX4_1', 'NSX7_1', 'NDX12_1', 'NSX3_3', 'NDX4_2', 'NSX11_6', 'NDX4_4', 'NDX12_3', 'NDX9_7', 'NSX11_4', 'NDX5_1']",0.5181818181818182,0.509090909090909,0.5818181818181818,0.5727272727272728
"['NDX2_3', 'NSX8_3', 'NDX6_5', 'NSX10_5', 'NSX8_1', 'NSX9_2', 'NSX11_4', 'NSX2_5', 'NDX9_7', 'NSX2_1', 'NSX12_4', 'NDX12_5', 'NSX11_2', 'NDX8_4', 'n_nodes_NS', 'NDX8_6', 'NSX2_4', 'NSX3_4', 'NSX5_3', 'NSX11_8', 'NSX12_1']",0.5151515151515151,0.6666666666666666,0.6363636363636364,0.5151515151515151,"['NDX2_3', 'NSX7_6', 'NSX7_3', 'NSX5_2', 'n_edges_NS', 'NSX3_2', 'NDX4_7', 'NDX5_3', 'NDX8_4', 'NSX12_2', 'NDX9_8', 'NSX7_5', 'NSX11_3', 'NDX4_2', 'NSX2_3', 'NDX8_6', 'NSX3_4', 'NDX4_1', 'NDX12_5', 'NSX11_4', 'NDX5_1']",0.6,0.6571428571428571,0.6285714285714286,0.5428571428571428,"['NSX12_4', 'NDX12_3', 'NDX8_4', 'NDX9_5', 'n_nodes_ND', 'NDX12_4', 'NSX11_1', 'NSX7_3', 'NSX11_7', 'NDX6_5', 'NSX8_3', 'NSX11_4', 'NDX12_2', 'n_edges_ND', 'NSX12_1', 'NDX8_7', 'NDX9_6', 'NSX3_1', 'NSX12_3', 'NDX4_5', 'NDX6_6']",0.5394736842105263,0.5921052631578947,0.6447368421052632,0.6842105263157895,"['NDX4_2', 'NDX2_3', 'NSX11_1', 'NDX12_5', 'NSX3_4', 'NSX10_4', 'NDX8_8', 'NSX3_3', 'NDX8_3', 'NDX9_7', 'NSX9_2', 'NSX7_5', 'NDX9_4', 'NDX8_2', 'NDX6_6', 'NSX7_6', 'NSX7_1', 'NSX10_1', 'NSX10_8', 'NDX12_1', 'NSX8_2']",0.5466666666666666,0.6533333333333333,0.72,0.6266666666666667,"['NDX2_3', 'NDX12_3', 'NSX12_4', 'NDX8_4', 'NSX8_3', 'NDX6_5', 'n_nodes_ND', 'NSX7_3', 'NDX12_4', 'NSX11_1', 'NDX5_3', 'NSX11_7', 'NSX12_1', 'NDX9_5', 'NSX8_1', 'NDX6_6', 'NSX10_5', 'NSX3_1', 'NSX9_2', 'NDX12_1', 'NDX9_2']",0.6238532110091743,0.6880733944954128,0.5688073394495413,0.6238532110091743,"['NDX12_5', 'NSX7_6', 'NDX8_8', 'NSX10_4', 'NDX8_3', 'NDX2_3', 'n_edges_NS', 'n_edges_ND', 'NSX7_5', 'NDX4_1', 'NSX7_1', 'NDX12_1', 'NSX3_3', 'NDX4_2', 'NSX11_6', 'NDX4_4', 'NDX12_3', 'NDX9_7', 'NSX11_4', 'NDX5_1', 'NSX10_7']",0.5181818181818182,0.5727272727272728,0.5818181818181818,0.5727272727272728
"['NDX2_3', 'NSX8_3', 'NDX6_5', 'NSX10_5', 'NSX8_1', 'NSX9_2', 'NSX11_4', 'NSX2_5', 'NDX9_7', 'NSX2_1', 'NSX12_4', 'NDX12_5', 'NSX11_2', 'NDX8_4', 'n_nodes_NS', 'NDX8_6', 'NSX2_4', 'NSX3_4', 'NSX5_3', 'NSX11_8', 'NSX12_1', 'NDX5_1']",0.48484848484848486,0.6060606060606061,0.6060606060606061,0.5151515151515151,"['NDX2_3', 'NSX7_6', 'NSX7_3', 'NSX5_2', 'n_edges_NS', 'NSX3_2', 'NDX4_7', 'NDX5_3', 'NDX8_4', 'NSX12_2', 'NDX9_8', 'NSX7_5', 'NSX11_3', 'NDX4_2', 'NSX2_3', 'NDX8_6', 'NSX3_4', 'NDX4_1', 'NDX12_5', 'NSX11_4', 'NDX5_1', 'NDX6_6']",0.6,0.6,0.6,0.5428571428571428,"['NSX12_4', 'NDX12_3', 'NDX8_4', 'NDX9_5', 'n_nodes_ND', 'NDX12_4', 'NSX11_1', 'NSX7_3', 'NSX11_7', 'NDX6_5', 'NSX8_3', 'NSX11_4', 'NDX12_2', 'n_edges_ND', 'NSX12_1', 'NDX8_7', 'NDX9_6', 'NSX3_1', 'NSX12_3', 'NDX4_5', 'NDX6_6', 'NSX9_1']",0.5394736842105263,0.5,0.6710526315789473,0.6842105263157895,"['NDX4_2', 'NDX2_3', 'NSX11_1', 'NDX12_5', 'NSX3_4', 'NSX10_4', 'NDX8_8', 'NSX3_3', 'NDX8_3', 'NDX9_7', 'NSX9_2', 'NSX7_5', 'NDX9_4', 'NDX8_2', 'NDX6_6', 'NSX7_6', 'NSX7_1', 'NSX10_1', 'NSX10_8', 'NDX12_1', 'NSX8_2', 'n_edges_ND']",0.5333333333333333,0.6933333333333334,0.7066666666666667,0.6266666666666667,"['NDX2_3', 'NDX12_3', 'NSX12_4', 'NDX8_4', 'NSX8_3', 'NDX6_5', 'n_nodes_ND', 'NSX7_3', 'NDX12_4', 'NSX11_1', 'NDX5_3', 'NSX11_7', 'NSX12_1', 'NDX9_5', 'NSX8_1', 'NDX6_6', 'NSX10_5', 'NSX3_1', 'NSX9_2', 'NDX12_1', 'NDX9_2', 'NSX11_8']",0.6055045871559633,0.6972477064220184,0.5504587155963303,0.6238532110091743,"['NDX12_5', 'NSX7_6', 'NDX8_8', 'NSX10_4', 'NDX8_3', 'NDX2_3', 'n_edges_NS', 'n_edges_ND', 'NSX7_5', 'NDX4_1', 'NSX7_1', 'NDX12_1', 'NSX3_3', 'NDX4_2', 'NSX11_6', 'NDX4_4', 'NDX12_3', 'NDX9_7', 'NSX11_4', 'NDX5_1', 'NSX10_7', 'NSX12_4']",0.5454545454545454,0.5909090909090909,0.5545454545454546,0.5727272727272728
